producer,feature_key,label,current_kind,current_group,current_subgroup,current_id_value,proposed_role,proposed_group,proposed_subgroup,source_kind,method_feature_id,method_reference_informativeness,automatic_or_expert,notes
avtoroved2.legacy_registry,nsv.style.pub.simile_metaphors,"Метафоры со значением уподобления («зелёная тоска», «жаркий бой»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.pub.simile_metaphors,высокая,llm,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.pub.metaphor_stamps,"Метафоры-штампы публицистического стиля («флагман музыки», «лоцманы книжных морей»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.pub.metaphor_stamps,высокая,hybrid,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.pub.linking_verbs,"Частое использование связочных глаголов («называться», «считаться», «являться»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.pub.linking_verbs,высокая,auto,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.pub.metaphor_synrows,"Синонимические ряды метафор («новатор — маяк, зачинатель, запевала»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.pub.metaphor_synrows,высокая,llm,"Источник registry_nsv.yaml, с. 99; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.orat.generic_synonym_repeat,"Синонимический повтор с родовым значением («вопрос», «проблема», «точка зрения»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.orat.generic_synonym_repeat,высокая,auto,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.orat.causal_words,"Слова причинно-следственных отношений («в частности», «следовательно», «поэтому», «итак»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.orat.causal_words,высокая,auto,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.orat.pressure_words,"Вводные слова психического давления («действительно», «несомненно», «безусловно», «очевидно»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.orat.pressure_words,высокая,auto,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.orat.style_assessment_words,"Вводные слова оценки стиля от лица адресата («короче», «точнее», «иначе говоря»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.orat.style_assessment_words,высокая,auto,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.orat.logic_emphasis,"Слова, подчёркивающие логику построения («для начала поговорим», «далее», «в заключение скажу»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.orat.logic_emphasis,высокая,hybrid,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.coll.broad_meaning_words,"Слова с широким и расплывчатым значением («хороший», «плохой», «большой», «много»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.coll.broad_meaning_words,высокая,auto,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.coll.pronoun_metaphors,"Метафоры, по значению близкие к местоимению («втравил в эту историю»)",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.coll.pronoun_metaphors,высокая,llm,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.coll.contextual_metaphors,Контекстуальные метафоры,registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.coll.contextual_metaphors,высокая,llm,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.coll.lowering_metaphors,Метафоры со снижающим значением («это такая конфетка» — о кинофильме),registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.coll.lowering_metaphors,высокая,llm,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.coll.u_genitive_possession,Конструкции «у + родительный падеж» со значением принадлежности,registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.coll.u_genitive_possession,высокая,auto,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.coll.expressive_adj_noun,"Экспрессивные слова, соответствующие словосочетанию «прилагательное + существительное»",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.coll.expressive_adj_noun,высокая,llm,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.style.coll.expressive_adv_adj,"Экспрессивные слова, соответствующие словосочетанию «наречие + прилагательное»",registry_feature,stylistic,,высокая,METHOD_FEATURE,stylistic,,METHOD,nsv.style.coll.expressive_adv_adj,высокая,llm,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.phrase.prepositionless,Предпочтение беспредложного варианта именных словосочетаний («пороки поведения»),registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.phrase.prepositionless,высокая,auto,"Источник registry_nsv.yaml, с. 100; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.phrase.prepositionless_purpose,Беспредложный вариант именных словосочетаний со значением цели (вместо «для»),registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.phrase.prepositionless_purpose,высокая,hybrid,"Источник registry_nsv.yaml, с. 101; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.phrase.two_heterogeneous_attrs,Составные словосочетания с двумя неоднородными определениями-прилагательными,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.phrase.two_heterogeneous_attrs,высокая,auto,"Источник registry_nsv.yaml, с. 101; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.phrase.duplicated_preposition,Конструкции с дублированием предлога («с начальниками со всеми знаком»),registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.phrase.duplicated_preposition,высокая,auto,"Источник registry_nsv.yaml, с. 101; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.phrase.simplified,"Упрощённые словосочетания («заявление на жилплощадь», «отказать принять»)",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.phrase.simplified,высокая,hybrid,"Источник registry_nsv.yaml, с. 101; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.phrase.government_contamination,"Грубые ошибки управления вследствие контаминации («иметь роль», «играть значение»)",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.phrase.government_contamination,высокая,hybrid,"Источник registry_nsv.yaml, с. 101; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.phrase.government_analogy,"Ошибки управления по аналогии («предполагать о чём-нибудь», «требование о чём-нибудь»)",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.phrase.government_analogy,высокая,hybrid,"Источник registry_nsv.yaml, с. 101; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.phrase.clause_as_component,"Редкие словосочетания, в которых позиция компонента замещена целым предложением",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.phrase.clause_as_component,высокая,llm,"Источник registry_nsv.yaml, с. 101; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.phrase.with_idiom,"Словосочетания, в состав которых входит фразеологизм или другое словосочетание",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.phrase.with_idiom,высокая,hybrid,"Источник registry_nsv.yaml, с. 101; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.simple.subjective_modality,"Средства субъективной модальности («надо», «нужно», «должен», «обязан»)",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.simple.subjective_modality,высокая,auto,"Источник registry_nsv.yaml, с. 101; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.simple.passive,Пассивные конструкции («дом строится рабочими»),registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.simple.passive,высокая,auto,"Источник registry_nsv.yaml, с. 101; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.simple.subject_as_object,"Конструкции, в которых субъект находится в позиции дополнения",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.simple.subject_as_object,высокая,auto,"Источник registry_nsv.yaml, с. 101; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.simple.fronted_causal,Инверсия с вынесением мотивирующего оборота причины на первое место,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.simple.fronted_causal,высокая,hybrid,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.simple.short_form_predicate,Краткие формы прилагательных и причастий в функции сказуемого («труд и воспитание неразделимы»),registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.simple.short_form_predicate,высокая,auto,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.simple.compound_verb_modality,Составное глагольное сказуемое со значением модальности,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.simple.compound_verb_modality,высокая,auto,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.simple.two_homogeneous_minor,Перечислительные ряды из двух однородных второстепенных членов,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.simple.two_homogeneous_minor,высокая,auto,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.simple.two_attrs_and,"Конструкции из двух определений к одному имени, связанных союзом «и»",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.simple.two_attrs_and,высокая,auto,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.simple.fronted_determinants,Развёрнутые детерминантные обороты в начале предложения («В целях воспитания человека»),registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.simple.fronted_determinants,высокая,hybrid,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.simple.chtoby_over_dlya,Придаточные с союзом «чтобы» вместо именной группы с союзом «для»,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.simple.chtoby_over_dlya,высокая,hybrid,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.simple.spp_over_deverbal,Предпочтение развёрнутых СПП синонимичным простым предложениям с отглагольными именами,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.simple.spp_over_deverbal,высокая,llm,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.complex.inverted_purpose_chtoby,"Инверсия СПП с придаточным цели, вводимым союзом «чтобы» («Чтобы полюбить труд — надо трудиться»)",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.complex.inverted_purpose_chtoby,высокая,hybrid,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.complex.time_v_to_vremya,"СПП с придаточным времени, вводимым оборотом «в то время как»",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.complex.time_v_to_vremya,высокая,auto,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.err.clause_and_member_homogeneous,Придаточное предложение и член простого предложения как однородные конструкции,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.err.clause_and_member_homogeneous,высокая,llm,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.err.two_one_part_homogeneous,Двусоставное и односоставное назывное предложение как однородные при общей подчиняющей части,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.err.two_one_part_homogeneous,высокая,llm,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.err.different_word_order_clauses,Различный порядок слов в соподчинённых придаточных предложениях,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.err.different_word_order_clauses,высокая,llm,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.err.construction_mixing,Смешение конструкций предложений,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.err.construction_mixing,высокая,llm,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.err.pleonastic_conj,Плеонастическое употребление союзов («однако тем не менее»),registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.err.pleonastic_conj,высокая,hybrid,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.err.extra_conj_after_parenthetical,"Лишний союз после вводного слова, ошибочно принятого за часть главного предложения",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.err.extra_conj_after_parenthetical,высокая,llm,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.err.double_by,Повторение частицы «бы» в придаточных с условно-сослагательным сказуемым,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.err.double_by,высокая,auto,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.err.attributive_word_order,Неправильный порядок слов в СПП с придаточным определительным (двузначность),registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.err.attributive_word_order,высокая,llm,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.err.direct_indirect_mixing,Смешение прямой и косвенной речи,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.err.direct_indirect_mixing,высокая,llm,"Источник registry_nsv.yaml, с. 102; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.sfu.poetomu_link,Использование союза «поэтому» как средства связи предложений в тексте,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.sfu.poetomu_link,высокая,auto,"Источник registry_nsv.yaml, с. 103; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.sfu.vot_link,Использование просторечно-обиходной частицы «вот» для связи предложений,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.sfu.vot_link,высокая,auto,"Источник registry_nsv.yaml, с. 103; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.sfu.transition_phrases,Особые фразы для указания на переход к новому сверхфразовому единству,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.sfu.transition_phrases,высокая,llm,"Источник registry_nsv.yaml, с. 104; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.sfu.chain_connective,Цепная связь при присоединительных отношениях между членами единства,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.sfu.chain_connective,высокая,llm,"Источник registry_nsv.yaml, с. 104; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.sfu.logic_hooks,"Средства зацепления, подчёркивающие логику изложения («поэтому», «ибо», «следовательно»)",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.sfu.logic_hooks,высокая,auto,"Источник registry_nsv.yaml, с. 104; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.sfu.order_conjuncts,"Союзные слова, передающие порядок протекания мысли («во-первых», «наоборот», «главное»)",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.sfu.order_conjuncts,высокая,auto,"Источник registry_nsv.yaml, с. 104; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.sfu.hooks_v_svyazi,"Средства зацепления («в связи с этим», «значит», «стало быть»)",registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.sfu.hooks_v_svyazi,высокая,auto,"Источник registry_nsv.yaml, с. 104; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.sfu.developed_references,Частое употребление развёрнутых отсылок («переходя к другому вопросу»),registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.sfu.developed_references,высокая,llm,"Источник registry_nsv.yaml, с. 104; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.synt.sfu.continuous_theme_progression,Сверхфразовые единства типа «прогрессия с непрерывной темой»,registry_feature,syntactic,,высокая,METHOD_FEATURE,syntactic,,METHOD,nsv.synt.sfu.continuous_theme_progression,высокая,llm,"Источник registry_nsv.yaml, с. 104; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.psy.subjective_eval_suffixes,"Слова с суффиксами субъективной оценки («добренький», «глуповатый»)",registry_feature,психолингвистические,,высокая,METHOD_FEATURE,психолингвистические,,METHOD,nsv.psy.subjective_eval_suffixes,высокая,auto,"Источник registry_nsv.yaml, с. 104; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.psy.expressive_phrases,Экспрессивные выражения («Гори всё огнём»),registry_feature,психолингвистические,,высокая,METHOD_FEATURE,психолингвистические,,METHOD,nsv.psy.expressive_phrases,высокая,llm,"Источник registry_nsv.yaml, с. 104; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.psy.lowered_lexis,Сниженная лексика,registry_feature,психолингвистические,,высокая,METHOD_FEATURE,психолингвистические,,METHOD,nsv.psy.lowered_lexis,высокая,hybrid,"Источник registry_nsv.yaml, с. 104; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
avtoroved2.legacy_registry,nsv.psy.obscene,Нецензурные слова и выражения как средство передачи негативного отношения,registry_feature,психолингвистические,,высокая,METHOD_FEATURE,психолингвистические,,METHOD,nsv.psy.obscene,высокая,hybrid,"Источник registry_nsv.yaml, с. 104; используется контуром avtoroved2, но не активным avtoroved-main/protocol/profile.py."
